Ngay,Gia_Mua,Gia_Ban,Ty_Gia_USD,Gia_The_Gioi_USD,Nam,Thang,Chenh_Lech
2026-03-20,2989950,3088570,25307.37,95.04,2026,3,98620
2026-03-21,2995620,3096650,25296.14,95.33,2026,3,101030
2026-03-22,2996650,3094030,25294.61,95.26,2026,3,97380
2026-03-23,2991470,3089540,25306.55,95.08,2026,3,98070
2026-03-24,2992280,3092020,25291.02,95.21,2026,3,99740
2026-03-25,2988730,3086590,25292.33,95.04,2026,3,97860
2026-03-26,2996560,3097270,25320.1,95.26,2026,3,100710
2026-03-27,2991460,3094850,25293.97,95.29,2026,3,103390
2026-03-28,2995310,3097290,25322.49,95.25,2026,3,101980
2026-03-29,2993350,3094680,25320.73,95.18,2026,3,101330
2026-03-30,2993380,3094040,25289.2,95.28,2026,3,100660
2026-03-31,2994130,3094030,25306.22,95.22,2026,3,99900
2026-04-01,2854950,2952440,25335.58,90.75,2026,4,97490
2026-04-02,2850550,2953710,25304.25,90.9,2026,4,103160
2026-04-03,2856140,2954130,25313.29,90.88,2026,4,97990
2026-04-04,2858780,2955510,25328.48,90.87,2026,4,96730
2026-04-05,2851200,2953200,25334.6,90.78,2026,4,102000
2026-04-06,2853750,2951150,25320.36,90.77,2026,4,97400
2026-04-07,2861280,2960260,25316.47,91.06,2026,4,98980
2026-04-08,2860790,2957020,25348.06,90.85,2026,4,96230
2026-04-09,2857140,2954240,25354.1,90.74,2026,4,97100
2026-04-10,2853470,2950860,25343.99,90.67,2026,4,97390
2026-04-11,2859260,2955700,25331.88,90.87,2026,4,96440
2026-04-12,2856960,2958210,25319.77,90.99,2026,4,101250
2026-04-13,2855100,2957800,25320.73,90.97,2026,4,102700
2026-04-14,2861050,2960040,25342.32,90.96,2026,4,98990
2026-04-15,2856810,2959810,25342.05,90.96,2026,4,103000
2026-04-16,2855750,2953460,25358.09,90.7,2026,4,97710
2026-04-17,2859690,2958290,25348.12,90.89,2026,4,98600
2026-04-18,2851320,2948530,25317.11,90.7,2026,4,97210
2026-04-19,2862770,2963730,25356.73,91.02,2026,4,100960
2026-04-20,2852920,2952280,25327.27,90.78,2026,4,99360
2026-04-21,2857390,2958300,25337.77,90.93,2026,4,100910
2026-04-22,2849120,2951210,25348.58,90.67,2026,4,102090
2026-04-23,2854050,2954420,25376.06,90.67,2026,4,100370
2026-04-24,2857420,2958440,25394.06,90.73,2026,4,101020
2026-04-25,2847330,2950810,25357.81,90.62,2026,4,103480
2026-04-26,2862280,2960670,25347.25,90.96,2026,4,98390
2026-04-27,2854290,2953160,25359.31,90.69,2026,4,98870
2026-04-28,2859510,2961250,25365.9,90.92,2026,4,101740
2026-04-29,2853440,2954330,25349.07,90.76,2026,4,100890
2026-04-30,2857790,2955220,25382.1,90.67,2026,4,97430
2026-05-01,2714040,2813050,25359.92,86.39,2026,5,99010
2026-05-02,2716770,2816510,25365.22,86.47,2026,5,99740
2026-05-03,2720250,2819610,25369.04,86.56,2026,5,99360
2026-05-04,2720630,2818060,25366.67,86.52,2026,5,97430
2026-05-05,2716300,2819700,25374.22,86.54,2026,5,103400
2026-05-06,2708410,2810510,25353.67,86.33,2026,5,102100
2026-05-07,2714500,2814350,25355.85,86.44,2026,5,99850
2026-05-08,2722620,2824060,25349.01,86.76,2026,5,101440
2026-05-09,2711780,2814960,25373.4,86.4,2026,5,103180
2026-05-10,2724110,2821200,25379.79,86.57,2026,5,97090
2026-05-11,2717620,2815620,25376.26,86.41,2026,5,98000
2026-05-12,2715840,2816180,25395.81,86.36,2026,5,100340
2026-05-13,2714490,2816880,25371.9,86.46,2026,5,102390
2026-05-14,2717620,2813910,25383.31,86.33,2026,5,96290
2026-05-15,2711910,2815780,25358.19,86.48,2026,5,103870
2026-05-16,2721720,2821360,25370.06,86.61,2026,5,99640
2026-05-17,2716080,2814950,25387.59,86.35,2026,5,98870
2026-05-18,2727170,2825510,25391.18,86.66,2026,5,98340
2026-05-19,2723200,2820590,25375.33,86.56,2026,5,97390
2026-05-20,2712090,2814420,25379.96,86.36,2026,5,102330
2026-05-21,2719300,2822940,25359.56,86.69,2026,5,103640
2026-05-22,2718000,2817310,25378.27,86.45,2026,5,99310
2026-05-23,2710120,2813740,25398.27,86.28,2026,5,103620
2026-05-24,2709210,2811800,25394.83,86.23,2026,5,102590
2026-05-25,2714740,2814590,25395.01,86.31,2026,5,99850
2026-05-26,2711420,2812810,25389.54,86.28,2026,5,101390
2026-05-27,2725170,2824650,25390.19,86.64,2026,5,99480
2026-05-28,2722360,2822830,25381.47,86.61,2026,5,100470
2026-05-29,2720170,2816630,25403.15,86.35,2026,5,96460
2026-05-30,2713450,2815020,25400.28,86.31,2026,5,101570
2026-05-31,2718990,2815410,25402.64,86.31,2026,5,96420
2026-06-01,2570320,2672860,25388.66,81.99,2026,6,102540
2026-06-02,2570400,2673000,25365.54,82.07,2026,6,102600
2026-06-03,2589920,2687820,25415.6,82.36,2026,6,97900
2026-06-04,2588470,2687060,25393.25,82.41,2026,6,98590
2026-06-05,2580250,2680100,25388.78,82.21,2026,6,99850
2026-06-06,2585250,2686020,25413.42,82.31,2026,6,100770
2026-06-07,2582070,2680370,25398.43,82.19,2026,6,98300
2026-06-08,2582740,2683480,25421.5,82.21,2026,6,100740
2026-06-09,2576000,2674380,25416.15,81.95,2026,6,98380
2026-06-10,2578290,2674730,25418.44,81.95,2026,6,96440
2026-06-11,2587970,2683990,25388.99,82.33,2026,6,96020
2026-06-12,2579230,2676040,25428.96,81.95,2026,6,96810
2026-06-13,2578510,2680850,25415.99,82.14,2026,6,102340
2026-06-14,2577740,2681430,25407.82,82.19,2026,6,103690
2026-06-15,2580980,2680400,25416.81,82.13,2026,6,99420
2026-06-16,2583420,2683520,25389.3,82.31,2026,6,100100
2026-06-17,2582340,2679510,25423.37,82.08,2026,6,97170
2026-06-18,2580730,2681140,25403.09,82.19,2026,6,100410
2026-06-19,2581840,2679000,25399.54,82.14,2026,6,97160
2026-06-20,2585680,2686570,25398.29,82.38,2026,6,100890
2026-06-21,2568800,2672270,25439.1,81.81,2026,6,103470
2026-06-22,2582680,2680250,25414.27,82.13,2026,6,97570
2026-06-23,2579420,2681540,25448.01,82.06,2026,6,102120
